image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2011_000652.png,rotation,rotation_deg60.0,0.700677,0.790571,0.745624,0.299323,0.209429,0.254376
2011_000658.png,rotation,rotation_deg60.0,0.436629,0.694264,0.565447,0.563371,0.305736,0.434553
2011_000768.png,rotation,rotation_deg60.0,0.336185,0.659973,0.498079,0.663815,0.340027,0.501921
2011_000790.png,rotation,rotation_deg60.0,0.763867,0.679084,0.721475,0.236133,0.320916,0.278525
2011_000793.png,rotation,rotation_deg60.0,0.552113,0.904042,0.728077,0.447887,0.095958,0.271923
2011_000893.png,rotation,rotation_deg60.0,0.546045,0.701610,0.623827,0.453955,0.298390,0.376173
2011_000895.png,rotation,rotation_deg60.0,0.589283,0.867411,0.728347,0.410717,0.132589,0.271653
2011_000912.png,rotation,rotation_deg60.0,0.522121,0.820255,0.671188,0.477879,0.179745,0.328812
2011_001014.png,rotation,rotation_deg60.0,0.228937,0.781215,0.505076,0.771063,0.218785,0.494924
2011_001020.png,rotation,rotation_deg60.0,0.000000,0.999173,0.499587,1.000000,0.000827,0.500413
2011_001064.png,rotation,rotation_deg60.0,0.616136,0.838023,0.727079,0.383864,0.161977,0.272921
2011_001281.png,rotation,rotation_deg60.0,0.438214,0.747824,0.593019,0.561786,0.252176,0.406981
2011_001292.png,rotation,rotation_deg60.0,0.335802,0.725516,0.530659,0.664198,0.274484,0.469341
2011_001400.png,rotation,rotation_deg60.0,0.536817,0.855698,0.696257,0.463183,0.144302,0.303743
2011_001416.png,rotation,rotation_deg60.0,0.591807,0.767115,0.679461,0.408193,0.232885,0.320539
2011_001421.png,rotation,rotation_deg60.0,0.382059,0.653736,0.517897,0.617941,0.346264,0.482103
2011_001479.png,rotation,rotation_deg60.0,0.699018,0.793332,0.746175,0.300982,0.206668,0.253825
2011_001534.png,rotation,rotation_deg60.0,0.616849,0.581720,0.599285,0.383151,0.418280,0.400715
2011_001542.png,rotation,rotation_deg60.0,0.437915,0.808061,0.622988,0.562085,0.191939,0.377012
2011_001546.png,rotation,rotation_deg60.0,0.280979,0.673762,0.477371,0.719021,0.326238,0.522629
2011_001601.png,rotation,rotation_deg60.0,0.642318,0.816732,0.729525,0.357682,0.183268,0.270475
2011_001619.png,rotation,rotation_deg60.0,0.544308,0.715423,0.629866,0.455692,0.284577,0.370134
2011_001624.png,rotation,rotation_deg60.0,0.507958,0.823613,0.665785,0.492042,0.176387,0.334215
2011_001642.png,rotation,rotation_deg60.0,0.325306,0.624867,0.475087,0.674694,0.375133,0.524913
2011_001754.png,rotation,rotation_deg60.0,0.648778,0.670080,0.659429,0.351222,0.329920,0.340571
2011_001775.png,rotation,rotation_deg60.0,0.447163,0.714747,0.580955,0.552837,0.285253,0.419045
2011_001790.png,rotation,rotation_deg60.0,0.591272,0.681822,0.636547,0.408728,0.318178,0.363453
2011_001880.png,rotation,rotation_deg60.0,0.540801,0.562123,0.551462,0.459199,0.437877,0.448538
2011_001972.png,rotation,rotation_deg60.0,0.699484,0.605435,0.652460,0.300516,0.394565,0.347540
2011_001974.png,rotation,rotation_deg60.0,0.326650,0.817289,0.571970,0.673350,0.182711,0.428030
2011_001984.png,rotation,rotation_deg60.0,0.541988,0.673457,0.607722,0.458012,0.326543,0.392278
2011_002027.png,rotation,rotation_deg60.0,0.248283,0.806179,0.527231,0.751717,0.193821,0.472769
2011_002050.png,rotation,rotation_deg60.0,0.201002,0.887174,0.544088,0.798998,0.112826,0.455912
2011_002107.png,rotation,rotation_deg60.0,0.635022,0.734289,0.684655,0.364978,0.265711,0.315345
2011_002178.png,rotation,rotation_deg60.0,0.617534,0.774974,0.696254,0.382466,0.225026,0.303746
2011_002223.png,rotation,rotation_deg60.0,0.404637,0.761040,0.582838,0.595363,0.238960,0.417162
2011_002279.png,rotation,rotation_deg60.0,0.317659,0.838400,0.578029,0.682341,0.161600,0.421971
2011_002300.png,rotation,rotation_deg60.0,0.364217,0.886954,0.625585,0.635783,0.113046,0.374415
2011_002317.png,rotation,rotation_deg60.0,0.658027,0.700187,0.679107,0.341973,0.299813,0.320893
2011_002350.png,rotation,rotation_deg60.0,0.221885,0.859252,0.540568,0.778115,0.140748,0.459432
2011_002379.png,rotation,rotation_deg60.0,0.493152,0.807627,0.650390,0.506848,0.192373,0.349610
2011_002385.png,rotation,rotation_deg60.0,0.161089,0.776069,0.468579,0.838911,0.223931,0.531421
